Bill_No,B_Code,Receivable,Collected,Adjustment,sequence
10263003,10,22.7,22.7,0,2591754
10263004,3,249.45,249.45,0,2589017
10263004,7,307,307,0,2589016
10263004,10,30.7,30.7,0,2591755
10263005,7,307,307,0,2589018
10263005,10,30.7,30.7,0,2591756
10263006,7,226.75,226.75,0,2589019
10263006,10,22.7,22.7,0,2591757
10263007,7,200,200,0,2589020
10263007,10,20,20,0,2591758
10263008,7,414,414,0,2589021
10263009,7,200,200,0,2589022
10263010,3,249.45,0,0,2589024
10263010,7,226.75,226.75,0,2589023
10263010,10,22.7,22.7,0,2591759
10263011,7,307,307,0,2589025
10263011,10,30.7,30.7,0,2591760
10263012,7,387.25,387.25,0,2589026
10263013,7,200,200,0,2589027
10263014,7,200,200,0,2589028
10263015,3,308.3,0,0,2589030
10263015,7,200,200,0,2589029
10263015,10,20,20,0,2591761
10263016,3,308.3,308.3,0,2589032
10263016,7,280.25,280.25,0,2589031
10263016,10,28.05,28.05,0,2591762
10263017,3,646,646,0,2589034
10263017,7,200,200,0,2589033
10263017,10,20,20,0,2591763
10263018,7,200,200,0,2589035
10263019,7,226.75,226.75,0,2589036
10263020,3,220,0,0,2589038
10263020,7,253.5,253.5,0,2589037
10263020,10,25.35,25.35,0,2591764
10263021,3,551.4,551.4,0,2589040
10263021,7,440.75,440.75,0,2589039
10263021,10,44.1,44.1,0,2591765
10263022,7,200,200,0,2589041
10263022,10,20,20,0,2591766
10263023,7,200,200,0,2589042
10263024,3,99.1,0,0,2589044
10263024,7,1174,602.5,-571.5,2589043
10263024,10,60.25,60.25,0,2591767
10263025,3,220,220,0,2589046
10263025,7,200,200,0,2589045
10263025,10,20,20,0,2591768
10263026,7,333.75,333.75,0,2589047
10263026,10,33.4,33.4,0,2591769
10263027,7,387.25,387.25,0,2589048
10263028,3,488.58,488.58,0,2589050
10263028,7,253.5,240.83,-12.67,2589049
10263028,10,24.1,24.1,0,2591770
10263029,7,200,200,0,2589051
10263030,7,200,200,0,2589052
10263030,10,20,20,0,2591771
10263031,3,220,0,0,2589054
10263031,7,226.75,226.75,0,2589053
10263031,10,22.7,22.7,0,2591772
10263032,3,220,220,0,2589056
10263032,7,307,307,0,2589055
10263033,3,484.85,484.85,0,2589058
10263033,7,414,414,0,2589057
10263033,10,41.4,41.4,0,2591773
10263034,3,440,440,0,2589060
10263034,7,200,200,0,2589059
10263034,10,20,20,0,2591774
10263035,7,360.5,360.5,0,2589061
10263036,3,220,220,0,2589063
10263036,7,200,200,0,2589062
10263036,10,20,20,0,2591775
10263037,7,200,200,0,2589064
10263037,10,20,20,0,2591776
10263038,7,200,200,0,2589065
10263038,10,20,20,0,2591777
10263039,7,200,200,0,2589066
10263040,7,360.5,360.5,0,2589067
10263041,3,396.55,396.55,0,2589069
10263041,7,226.75,226.75,0,2589068
10263041,10,22.7,22.7,0,2591778
10263042,7,226.75,226.75,0,2589070
10263043,7,200,200,0,2589071
10263043,10,20,20,0,2591779
10263044,7,200,200,0,2589072
10263045,3,220,220,0,2589074
10263045,7,200,200,0,2589073
10263046,7,200,200,0,2589075
10263046,10,20,20,0,2591780
10263047,7,200,200,0,2589076
10263048,7,200,200,0,2589077
10263049,7,636.25,636.25,0,2589078
10263050,3,220,220,0,2589080
10263050,7,200,200,0,2589079
10263050,10,20,20,0,2591781
10263051,7,226.75,226.75,0,2589081
10263052,7,200,200,0,2589082
10263053,7,200,200,0,2589083
10263053,10,20,20,0,2591782
10263054,7,200,200,0,2589084
10263054,10,20,20,0,2591783
10263055,7,414,414,0,2589085
10263055,10,41.4,41.4,0,2591784
10263056,3,220,220,0,2589087
10263056,7,200,200,0,2589086
10263057,7,333.75,333.75,0,2589088
10263057,10,33.4,33.4,0,2591785
10263058,7,333.75,333.75,0,2589089
10263059,7,440.75,440.75,0,2589090
10263060,7,226.75,226.75,0,2589091
10263061,7,253.5,253.5,0,2589092
10263062,7,414,414,0,2589093
10263062,10,41.4,41.4,0,2591786
10263063,7,360.5,360.5,0,2589094
10263063,10,36.05,36.05,0,2591787
10263064,7,501.25,501.25,0,2589095
10263065,3,426,0,0,2589097
10263065,7,226.75,226.75,0,2589096
10263065,10,22.7,22.7,0,2591788
10263066,3,2768.35,0,0,2589099
10263066,7,253.5,0,0,2589098
10263066,10,25.35,0,0,2591789
10263067,3,337.7,337.7,0,2589101
10263067,7,280.25,280.25,0,2589100
10263067,10,28.05,28.05,0,2591790
10263068,3,396.55,396.55,0,2589103
10263068,7,253.5,253.5,0,2589102
10263068,10,25.35,25.35,0,2591791
10263069,7,200,200,0,2589104
10263069,10,20,20,0,2591792
10263070,7,1307.8,1307.8,0,2589105
10263071,7,200,200,0,2589106
10263071,10,20,20,0,2591793
10263072,7,307,307,0,2589107
10263072,10,30.7,30.7,0,2591794
10263073,3,774.15,774.15,0,2589109
10263073,7,333.75,333.75,0,2589108
10263073,10,33.4,33.4,0,2591795
10263074,7,200,200,0,2589110
10263075,7,280.25,266.24,-14.01,2589111
10263075,10,26.65,26.65,0,2591796
10263076,3,249.45,249.45,0,2589113
10263076,7,226.75,226.75,0,2589112
10263076,10,22.7,22.7,0,2591797
10263077,3,322.55,322.55,0,2589115
10263077,7,360.5,360.5,0,2589114
10263077,10,36.05,36.05,0,2591798
10263078,3,337.7,337.7,0,2589117
10263078,7,200,200,0,2589116
10263078,10,20,20,0,2591799
10263079,3,278.85,278.85,0,2589119
10263079,7,253.5,253.5,0,2589118
10263079,10,25.35,25.35,0,2591800
10263080,7,200,200,0,2589120
10263081,7,200,200,0,2589121
10263082,7,200,200,0,2589122
10263083,7,253.5,253.5,0,2589123
10263084,3,396.55,396.55,0,2589125
10263084,7,333.75,333.75,0,2589124
10263084,10,33.4,33.4,0,2591801
10263085,3,249.45,0,0,2589127
10263085,7,200,200,0,2589126
10263085,10,20,20,0,2591802
10263086,7,200,200,0,2589128
10263086,10,20,20,0,2591803
10263087,7,387.25,387.25,0,2589129
10263087,10,38.75,38.75,0,2591804
10263088,3,220,220,0,2589131
10263088,7,200,200,0,2589130
10263088,10,20,20,0,2591805
10263089,7,226.75,226.75,0,2589132
10263090,7,200,200,0,2589133
10263091,7,200,200,0,2589134
10263092,7,200,200,0,2589135
10263093,3,557.75,557.75,0,2589137
10263093,7,253.5,253.5,0,2589136
10263093,10,25.35,25.35,0,2591806
10263094,3,220,220,0,2589139
10263094,7,200,200,0,2589138
10263094,10,20,20,0,2591807
10263095,7,280.25,280.25,0,2589140
10263095,10,28.05,28.05,0,2591808
10263096,7,200,0,0,2589141
10263097,7,200,200,0,2589142
10263098,7,568.75,568.75,0,2589143
10263099,7,307,307,0,2589144
10263099,10,30.7,30.7,0,2591809
10263100,3,220,220,0,2589146
10263100,7,200,200,0,2589145
10263101,3,440,440,0,2589148
10263101,7,200,200,0,2589147
10263101,10,20,20,0,2591810
10263102,7,440.75,440.75,0,2589149
10263102,10,44.1,44.1,0,2591811
10263103,7,280.25,280.25,0,2589150
10263103,10,28.05,28.05,0,2591812
10263104,7,280.25,280.25,0,2589151
10263105,3,455.4,0,0,2589153
10263105,7,360.5,360.5,0,2589152
10263105,10,36.05,36.05,0,2591813
10263106,7,200,200,0,2589154
10263107,7,307,307,0,2589155
10263108,3,220,220,0,2589157
10263108,7,200,200,0,2589156
10263109,7,387.25,387.25,0,2589158
10263109,10,38.75,38.75,0,2591814
10263110,3,220,220,0,2589160
10263110,7,200,200,0,2589159
10263110,10,20,20,0,2591815
10263111,3,426,0,0,2589162
10263111,7,568.75,568.75,0,2589161
10263111,10,56.9,56.9,0,2591816
10263112,3,367.15,367.15,0,2589164
10263112,7,440.75,440.75,0,2589163
10263113,7,200,200,0,2589165
10263113,10,20,20,0,2591817
10263114,3,220,220,0,2589167
10263114,7,200,200,0,2589166
10263115,7,280.25,280.25,0,2589168
10263115,10,28.05,28.05,0,2591818
10263116,7,200,200,0,2589169
10263116,10,20,20,0,2591819
10263117,7,333.75,333.75,0,2589170
10263118,3,249.45,249.45,0,2589172
10263118,7,226.75,226.75,0,2589171
10263118,10,22.7,22.7,0,2591820
10263119,3,220,220,0,2589174
10263119,7,200,200,0,2589173
10263120,3,737,0,0,2589176
10263120,7,200,200,0,2589175
10263120,10,20,20,0,2591821
10263121,7,200,200,0,2589177
10263121,10,20,20,0,2591822
10263122,3,642.75,500,0,2589179
10263122,7,200,200,0,2589178
10263122,10,20,20,0,2591823
10263123,3,1160.25,1100,0,2589181
10263123,7,280.25,280.25,0,2589180
10263123,10,28.05,28.05,0,2591824
10263124,7,670,670,0,2589182
10263124,10,67,67,0,2591825
10263125,7,307,307,0,2589183
10263126,7,307,291.65,-15.35,2589184
10263127,7,200,200,0,2589185
10263128,7,280.25,280.25,0,2589186
10263128,10,28.05,28.05,0,2591826
10263129,7,226.75,226.75,0,2589187
10263130,3,249.45,249.45,0,2589189
10263130,7,200,200,0,2589188
10263131,3,249.45,0,0,2589191
10263131,7,200,200,0,2589190
10263131,10,20,20,0,2591827
10263132,3,2222,2222,0,2589193
10263132,7,1493.4,1493.4,0,2589192
10263132,10,149.35,149.35,0,2591828
10263133,7,226.75,226.75,0,2589194
10263133,10,22.7,22.7,0,2591829
10263134,3,484.85,0,0,2589196
10263134,7,387.25,387.25,0,2589195
10263134,10,38.75,38.75,0,2591830
10263135,3,625.65,625.65,0,2589198
10263135,7,226.75,226.75,0,2589197
10263136,7,1539.8,1539.8,0,2589199
10263136,10,154,154,0,2591831
10263137,3,6104.65,3300,0,2589201
10263137,7,1174,0,0,2589200
10263137,10,117.4,0,0,2591832
10263138,3,308.3,308.3,0,2589203
10263138,7,280.25,280.25,0,2589202
10263138,10,28.05,28.05,0,2591833
10263139,7,200,200,0,2589204
10263140,7,200,200,0,2589205
10263140,10,20,20,0,2591834
10263141,3,1362.8,889.5,0,2589207
10263141,7,307,307,0,2589206
10263141,10,30.7,30.7,0,2591835
10263142,3,551.4,536.25,0,2589209
10263142,7,440.75,440.75,0,2589208
10263142,10,44.1,44.1,0,2591836
10263143,7,200,190,-10,2589210
10263144,7,568.75,568.75,0,2589211
10263145,7,360.5,360.5,0,2589212
10263146,7,200,200,0,2589213
10263147,7,200,200,0,2589214
10263148,7,200,200,0,2589215
10263149,7,226.75,226.75,0,2589216
10263149,10,22.7,22.7,0,2591837
10263150,7,226.75,226.75,0,2589217
10263150,10,22.7,22.7,0,2591838
10263151,3,514.25,514.25,0,2589219
10263151,7,440.75,440.75,0,2589218
10263152,7,200,200,0,2589220
10263153,7,226.75,215.42,-11.33,2589221
10263154,7,307,307,0,2589222
10263154,10,30.7,30.7,0,2591839
10263155,7,200,200,0,2589223
10263155,10,20,20,0,2591840
10263156,7,568.75,568.75,0,2589224
10263157,3,455.4,455.4,0,2589226
10263157,7,387.25,387.25,0,2589225
10263158,7,200,200,0,2589227
10263159,3,774.15,774.15,0,2589229
10263159,7,440.75,440.75,0,2589228
10263159,10,44.1,44.1,0,2591841
10263160,3,926.2,926.2,0,2589231
10263160,7,535,535,0,2589230
10263160,10,53.5,53.5,0,2591842
10263161,7,387.25,387.25,0,2589232
10263161,10,38.75,38.75,0,2591843
10263162,3,1362.65,400,0,2589234
10263162,7,200,17.35,0,2589233
10263162,10,20,20,0,2591844
10263163,7,200,200,0,2589235
10263164,7,333.75,333.75,0,2589236
10263165,7,1695.5,1695.5,0,2589237
10263165,10,169.55,169.55,0,2591845
10263166,7,226.75,226.75,0,2589238
10263166,10,22.7,22.7,0,2591846
10263167,7,200,200,0,2589239
10263167,10,20,20,0,2591847
10263168,7,360.5,360.5,0,2589240
10263169,7,200,200,0,2589241
10263169,10,20,20,0,2591848
10263170,7,333.75,333.75,0,2589242
10263170,10,33.4,33.4,0,2591849
10263171,7,200,200,0,2589243
10263172,3,774.145,774.145,0,2589245
10263172,7,200,200,0,2589244
10263172,10,20,20,0,2591850
10263173,7,805,805,0,2589246
10263173,10,80.5,80.5,0,2591851
10263174,7,200,200,0,2589247
10263174,10,20,20,0,2591852
10263175,7,200,200,0,2589248
10263175,10,20,20,0,2591853
10263176,7,280.25,280.25,0,2589249
10263177,7,387.25,387.25,0,2589250
10263177,10,38.75,38.75,0,2591854
10263178,7,467.5,467.5,0,2589251
10263178,10,46.75,46.75,0,2591855
10263179,3,498.85,498.85,0,2589253
10263179,7,200,200,0,2589252
10263179,10,20,20,0,2591856
10263180,7,501.25,501.25,0,2589254
10263180,10,50.15,50.15,0,2591857
10263181,7,602.5,602.5,0,2589255
10263182,7,280.25,280.25,0,2589256
10263182,10,28.05,28.05,0,2591858
10263183,7,333.75,333.75,0,2589257
10263183,10,33.4,33.4,0,2591859
10263184,7,226.75,226.75,0,2589258
10263184,10,22.7,22.7,0,2591860
10263185,7,1051,1051,0,2589259
10263185,10,105.1,105.1,0,2591861
10263186,3,1755.25,1000,0,2589261
10263186,7,1400.6,0,0,2589260
10263186,10,140.1,44.75,0,2591862
10263187,3,587.15,587.15,0,2589263
10263187,7,307,307,0,2589262
10263187,10,30.7,30.7,0,2591863
10263188,7,535,535,0,2589264
10263189,3,2261.95,500,0,2589266
10263189,7,200,0,0,2589265
10263189,10,20,0,0,2591864
10263190,7,280.25,280.25,0,2589267
10263191,7,226.75,226.75,0,2589268
10263191,10,22.7,22.7,0,2591865
10263192,7,200,200,0,2589269
10263193,3,330,330,0,2589271
10263193,7,300,300,0,2589270
10263194,7,360.5,360.5,0,2589272
10263195,7,535,535,0,2589273
10263196,7,200,200,0,2589274
10263197,7,928,928,0,2589275
10263198,3,220,0,0,2589277
10263198,7,200,200,0,2589276
10263198,10,20,20,0,2591866
10263199,7,307,307,0,2589278
10263200,3,557.75,557.75,0,2589280
10263200,7,200,200,0,2589279
10263200,10,20,20,0,2591867
10263201,3,533.4,0,0,2589282
10263201,7,226.75,0,0,2589281
10263201,10,22.7,0,0,2591868
10263202,7,333.75,333.75,0,2589283
10263202,10,33.4,33.4,0,2591869
10263203,7,200,200,0,2589284
10263204,7,200,200,0,2589285
10263205,3,220,0,0,2589287
10263205,7,200,0,0,2589286
10263205,10,20,0,0,2591870
10263206,7,200,200,0,2589288
10263207,7,387.25,387.25,0,2589289
10263208,3,940.25,940.25,0,2589291
10263208,7,387.25,387.25,0,2589290
10263209,7,467.5,467.5,0,2589292
10263209,10,46.75,46.75,0,2591871
10263210,7,200,200,0,2589293
10263210,10,20,20,0,2591872
10263211,3,662.75,0,0,2589295
10263211,7,360.5,0,0,2589294
10263211,10,36.05,0,0,2591873
10263212,3,308.3,308.3,0,2589297
10263212,7,253.5,253.5,0,2589296
10263213,7,200,200,0,2589298
10263213,10,20,20,0,2591874
10263214,7,333.75,0,0,2589299
10263214,10,33.4,0,0,2591875
10263215,7,200,200,0,2589300
10263216,7,636.25,636.25,0,2589301
10263216,10,63.65,63.65,0,2591876
10263217,7,200,200,0,2589302
10263218,7,200,200,0,2589303
10263219,3,3020.85,0,0,2589305
10263219,7,15599,0,0,2589304
10263219,10,1559.9,0,0,2591877
10263220,3,220,220,0,2589307
10263220,7,200,200,0,2589306
10263220,10,20,20,0,2591878
10263221,3,337.7,337.7,0,2589309
10263221,7,387.25,387.25,0,2589308
10263222,7,307,307,0,2589310
10263222,10,30.7,30.7,0,2591879
10263223,7,200,200,0,2589311
10263224,7,969,969,0,2589312
10263224,10,96.9,96.9,0,2591880
10263225,7,9854,9854,0,2589313
10263225,10,985.4,985.4,0,2591881
10263226,7,387.25,387.25,0,2589314
10263226,10,38.75,38.75,0,2591882
10263227,3,220,220,0,2589316
10263227,7,200,200,0,2589315
10263228,3,220,220,0,2589318
10263228,7,200,200,0,2589317
10263229,7,805,805,0,2589319
10263229,10,80.5,80.5,0,2591883
10263230,3,337.7,337.7,0,2589321
10263230,7,1539.8,1106,0,2589320
10263230,10,104,104,0,2591884
10263231,3,484.85,484.85,0,2589323
10263231,7,387.25,387.25,0,2589322
10263231,10,38.75,38.75,0,2591885
10263232,3,514.25,514.25,0,2589325
10263232,7,467.5,467.5,0,2589324
10263233,7,226.75,226.75,0,2589326
10263233,10,22.7,22.7,0,2591886
10263234,7,226.75,226.75,0,2589327
10263235,3,367.15,367.15,0,2589329
10263235,7,360.5,360.5,0,2589328
10263235,10,36.05,36.05,0,2591887
10263236,3,728.6,728.6,0,2589331
10263236,7,280.25,280.25,0,2589330
10263237,7,200,200,0,2589332
10263237,10,20,20,0,2591888
10263238,7,253.5,253.5,0,2589333
10263238,10,25.35,25.35,0,2591889
10263239,7,200,200,0,2589334
10263239,10,20,20,0,2591890
10263240,7,253.5,253.5,0,2589335
10263240,10,25.35,25.35,0,2591891
10263241,7,200,200,0,2589336
10263241,10,20,20,0,2591892
10263242,3,440,440,0,2589338
10263242,7,200,200,0,2589337
10263242,10,20,20,0,2591893
10263243,7,226.75,226.75,0,2589339
10263244,7,200,190,-10,2589340
10263244,10,19,19,0,2591894
10263245,7,253.5,253.5,0,2589341
10263245,10,25.35,25.35,0,2591895
10263246,7,307,307,0,2589342
10263247,7,703.75,703.75,0,2589343
10263248,3,455.4,0,0,2589345
10263248,7,333.75,333.75,0,2589344
10263248,10,33.4,33.4,0,2591896
10263249,3,469.45,469.45,0,2589347
10263249,7,200,200,0,2589346
10263250,7,535,535,0,2589348
10263250,10,53.5,53.5,0,2591897
10263251,7,226.75,226.75,0,2589349
10263251,10,22.7,22.7,0,2591898
10263252,3,484.85,484.85,0,2589351
10263252,7,501.25,501.25,0,2589350
10263252,10,50.15,50.15,0,2591899
10263253,7,226.75,226.75,0,2589352
10263254,7,280.25,280.25,0,2589353
10263255,7,21454,21454,0,2589354
10263256,7,350,350,0,2589355
10263257,7,333.75,333.75,0,2589356
10263258,7,200,190,-10,2589357
10263259,7,467.5,467.5,0,2589358
10263260,3,469.45,469.45,0,2589360
10263260,7,226.75,226.75,0,2589359
10263260,10,22.7,22.7,0,2591900
10263261,7,467.5,467.5,0,2589361
10263261,10,46.75,46.75,0,2591901
10263262,7,253.5,253.5,0,2589362
10263262,10,25.35,25.35,0,2591902
10263263,7,501.25,501.25,0,2589363
10263264,3,1.3,1.3,0,2589365
10263264,7,200,200,0,2589364
10263264,10,20,20,0,2591903
10263265,7,200,200,0,2589366
10263265,10,20,20,0,2591904
10263266,7,307,307,0,2589367
10263266,10,30.7,30.7,0,2591905
10263267,7,387.25,387.25,0,2589368
10263268,3,587.15,0,0,2589370
10263268,7,307,307,0,2589369
10263268,10,30.7,30.7,0,2591906
10263269,7,200,200,0,2589371
10263269,10,20,20,0,2591907
10263270,7,670,670,0,2589372
10263271,3,249.45,249.45,0,2589374
10263271,7,670,670,0,2589373
10263271,10,67,67,0,2591908
10263272,7,253.5,253.5,0,2589375
10263272,10,25.35,25.35,0,2591909
10263273,7,253.5,253.5,0,2589376
10263273,10,25.35,25.35,0,2591910
10263274,7,253.5,253.5,0,2589377
10263275,7,670,670,0,2589378
10263276,3,3393.6,2000,0,2589380
10263276,7,1695.5,606.4,0,2589379
10263277,7,4886.8,4886.8,0,2589381
10263278,7,350,350,0,2589382
10263279,7,200,0,0,2589383
10263279,10,20,0,0,2591911
10263280,3,265.5,0,0,2589385
10263280,7,200,0,0,2589384
10263281,7,1961.2,1961.2,0,2589386
10263281,10,196.15,196.15,0,2591912
10263282,7,200,200,0,2589387
10263283,7,200,190,-10,2589388
10263284,3,3292.9,1500,0,2589390
10263284,7,1307.8,582.3,0,2589389
10263284,10,130.8,130.8,0,2591913
10263285,7,200,200,0,2589391
10263286,7,535,535,0,2589392
10263286,10,53.5,53.5,0,2591914
10263287,7,414,414,0,2589393
10263287,10,41.4,41.4,0,2591915
10263288,7,568.75,568.75,0,2589394
10263288,10,56.9,56.9,0,2591916
10263289,7,200,200,0,2589395
10263289,10,20,20,0,2591917
10263290,7,387.25,387.25,0,2589396
10263291,3,220,220,0,2589398
10263291,7,200,200,0,2589397
10263292,3,1338.3,400,0,2589400
10263292,7,253.5,0,0,2589399
10263292,10,25.35,0,0,2591918
10263293,3,675.45,675.45,0,2589402
10263293,7,333.75,333.75,0,2589401
10263294,7,360.5,360.5,0,2589403
10263295,7,200,200,0,2589404
10263296,7,200,200,0,2589405
10263296,10,20,20,0,2591919
10263297,3,455.4,455.4,0,2589407
10263297,7,333.75,293.75,-40,2589406
10263297,10,33.4,32.28,-1.12,2591920
10263298,7,226.75,226.75,0,2589408
10263298,10,22.7,22.7,0,2591921
10263299,7,200,200,0,2589409
10263300,7,200,200,0,2589410
10263300,10,20,20,0,2591922
10263301,7,200,190,-10,2589411
10263301,10,19,19,0,2591923
10263302,3,396.55,396.55,0,2589413
10263302,7,307,307,0,2589412
10263303,7,200,200,0,2589414
10263304,7,200,200,0,2589415
10263305,7,200,200,0,2589416
10263306,7,200,200,0,2589417
10263307,7,200,200,0,2589418
10263308,7,200,200,0,2589419
10263308,10,20,20,0,2591924
10263309,7,200,200,0,2589420
10263310,3,848.4,0,0,2589422
10263310,7,846,846,0,2589421
10263310,10,84.6,84.6,0,2591925
10263311,7,200,200,0,2589423
10263311,10,20,20,0,2591926
10263312,7,226.75,226.75,0,2589424
10263312,10,22.7,22.7,0,2591927
10263313,7,200,200,0,2589425
10263313,10,20,20,0,2591928
10263314,7,200,200,0,2589426
10263314,10,20,20,0,2591929
10263315,7,200,200,0,2589427
10263315,10,20,20,0,2591930
10263316,7,226.75,226.75,0,2589428
10263316,10,22.7,22.7,0,2591931
10263317,7,307,291.65,-15.35,2589429
10263318,7,501.25,501.25,0,2589430
10263319,7,200,200,0,2589431
10263320,7,670,636.5,-33.5,2589432
10263321,3,822.55,822.55,0,2589434
10263321,7,333.75,333.75,0,2589433
10263322,7,280.25,280.25,0,2589435
10263323,3,220,220,0,2589437
10263323,7,200,200,0,2589436
10263324,7,280.25,280.25,0,2589438
10263325,7,253.5,240.83,-12.67,2589439
10263325,10,24.1,24.1,0,2591932
10263326,7,200,200,0,2589440
10263327,7,200,200,0,2589441
10263328,3,530.85,530.85,0,2589443
10263328,7,280.25,280.25,0,2589442
10263328,10,28.05,28.05,0,2591933
10263329,7,200,200,0,2589444
10263330,7,200,200,0,2589445
10263331,7,200,200,0,2589446
10263332,7,200,190,-10,2589447
10263333,3,970,970,0,2589449
10263333,7,387.25,387.25,0,2589448
10263334,7,200,200,0,2589450
10263335,7,307,307,0,2589451
10263336,7,200,200,0,2589452
10263337,7,387.25,387.25,0,2589453
10263338,7,253.5,253.5,0,2589454
10263339,7,200,200,0,2589455
10263340,7,253.5,253.5,0,2589456
10263341,3,588.5,588.5,0,2589458
10263341,7,414,414,0,2589457
10263341,10,41.4,41.4,0,2591934
10263342,3,367.15,0,0,2589460
10263342,7,200,200,0,2589459
10263342,10,20,20,0,2591935
10263343,3,220,0,0,2589462
10263343,7,200,200,0,2589461
10263343,10,20,20,0,2591936
10263344,7,501.25,501.25,0,2589463
10263345,7,200,200,0,2589464
10263346,7,200,200,0,2589465
10263347,7,300,300,0,2589466
10263348,7,200,200,0,2589467
10263349,7,200,190,-10,2589468
10263349,10,19,19,0,2591937
10263350,7,333.75,333.75,0,2589469
10263351,3,249.45,0,0,2589471
10263351,7,200,200,0,2589470
10263351,10,20,20,0,2591938
10263352,7,200,200,0,2589472
10263352,10,20,20,0,2591939
10263353,7,200,200,0,2589473
10263354,7,200,190,-10,2589474
10263355,7,200,200,0,2589475
10263356,7,1354.2,1354.2,0,2589476
10263356,10,105.45,105.45,0,2591940
10263357,7,200,200,0,2589477
10263358,7,200,200,0,2589478
10263358,10,20,20,0,2591941
10263359,7,200,200,0,2589479
10263360,7,200,200,0,2589480
10263361,3,646,0,0,2589482
10263361,7,200,0,0,2589481
10263361,10,20,0,0,2591942
10263362,7,226.75,226.75,0,2589483
10263363,3,209,209,0,2589485
10263363,7,200,190,-10,2589484
10263363,10,19,19,0,2591943
10263364,7,200,200,0,2589486
10263365,7,200,200,0,2589487
10263365,10,20,20,0,2591944
10263366,7,387.25,387.25,0,2589488
10263367,7,280.25,280.25,0,2589489
