Bill_No,Acct_No,Bill_Date,Due_Date,B_Status,MR_Sys_No,Due_Penalty,Penalized,M_Penalty
10262111,314205694,12-3-2018,12-18-2018,2,346021,77.15,1,1
10262112,311203282,12-3-2018,12-18-2018,2,345830,25.35,1,1
10262113,314205616,12-3-2018,12-18-2018,2,345953,80.5,0,1
10262114,311201571,12-3-2018,12-18-2018,2,345735,28.05,0,1
10262115,113205130,12-3-2018,12-18-2018,2,345638,129.05,1,1
10262116,314205651,12-3-2018,12-18-2018,2,345985,96.9,0,1
10262117,314205618,12-3-2018,12-18-2018,2,345955,30.7,1,1
10262118,611202501,12-3-2018,12-18-2018,2,346041,20,1,1
10262119,314205625,12-3-2018,12-18-2018,2,345962,33.4,1,1
10262120,314205659,12-3-2018,12-18-2018,2,345992,30.7,1,1
10262121,314205634,12-3-2018,12-18-2018,2,345969,20,1,1
10262122,314205628,12-3-2018,12-18-2018,2,345965,20,1,1
10262123,311203950,12-3-2018,12-18-2018,2,345866,20,1,1
10262124,314205500,12-3-2018,12-18-2018,2,345940,63.65,1,1
10262125,314205560,12-3-2018,12-18-2018,2,345945,20,0,1
10262126,311204300,12-3-2018,12-18-2018,2,345880,20,1,1
10262127,314205550,12-3-2018,12-18-2018,2,345944,20,1,1
10262128,311204520,12-3-2018,12-18-2018,2,345884,28.05,0,1
10262129,314205678,12-3-2018,12-18-2018,2,346007,28.05,1,1
10262130,314205613,12-3-2018,12-18-2018,2,345950,20,0,1
10262131,311203390,12-3-2018,12-18-2018,2,345838,20,1,1
10262132,314205540,12-3-2018,12-18-2018,2,345943,20,0,1
10262133,311204570,12-3-2018,12-18-2018,2,345886,20,1,1
10262134,311204740,12-3-2018,12-18-2018,2,345894,50.15,1,1
10262135,211207020,12-3-2018,12-18-2018,2,345643,20,1,1
10262136,211207781,12-3-2018,12-18-2018,2,345648,25.35,1,1
10262137,211207923,12-3-2018,12-18-2018,2,345654,33.4,1,1
10262138,211205710,12-3-2018,12-18-2018,2,345640,36.05,1,1
10262139,311203850,12-3-2018,12-18-2018,2,345862,30.7,0,1
10262140,311201450,12-3-2018,12-18-2018,2,345726,46.75,0,1
10262141,314205656,12-3-2018,12-18-2018,2,345989,140.1,0,1
10262142,314205689,12-3-2018,12-18-2018,2,346018,20,0,1
10262143,314205643,12-3-2018,12-18-2018,2,345977,20,1,1
10262144,111206560,12-3-2018,12-18-2018,2,345636,20,0,1
10262145,314205680,12-3-2018,12-18-2018,2,346009,25.35,0,1
10262146,511205648,12-3-2018,12-18-2018,2,346040,33.4,0,1
10262147,211206864,12-3-2018,12-18-2018,2,345642,28.05,0,1
10262148,314205623,12-3-2018,12-18-2018,2,345960,20,0,1
10262149,314205614,12-3-2018,12-18-2018,2,345951,30.7,1,1
10262150,314205698,12-3-2018,12-18-2018,2,346025,25.35,1,1
10262151,314205693,12-3-2018,12-18-2018,2,346020,22.7,1,1
10262152,314205666,12-3-2018,12-18-2018,2,345999,25.35,0,1
10262153,314205520,12-3-2018,12-18-2018,2,345942,25.35,0,1
10262154,311205220,12-3-2018,12-18-2018,2,345916,53.5,1,1
10262155,314205655,12-3-2018,12-18-2018,2,345988,20,1,1
10262156,311203380,12-3-2018,12-18-2018,2,345837,20,1,1
10262157,314205667,12-3-2018,12-18-2018,2,346000,30.7,1,1
10262158,211205670,12-3-2018,12-18-2018,2,345639,28.05,1,1
10262159,311205410,12-3-2018,12-18-2018,2,345928,28.05,1,1
10262160,314205615,12-3-2018,12-18-2018,2,345952,46.75,1,1
10262161,211207833,12-3-2018,12-18-2018,2,345650,20,1,1
10262162,314205677,12-3-2018,12-18-2018,2,346006,20,0,1
10262163,611202628,12-3-2018,12-18-2018,2,346042,20,0,1
10262164,314205684,12-3-2018,12-18-2018,2,346013,20,1,1
10262165,314205648,12-3-2018,12-18-2018,2,345982,20,1,1
10262166,311203600,12-3-2018,12-18-2018,2,345853,20,0,1
10262167,314205580,12-3-2018,12-18-2018,2,345947,195.75,0,1
10262168,314205450,12-3-2018,12-18-2018,2,345937,20,0,1
10262169,311203660,12-3-2018,12-18-2018,2,345854,25.35,0,1
10262170,311203670,12-3-2018,12-18-2018,2,345855,25.35,0,1
10262171,311203720,12-3-2018,12-18-2018,2,345856,28.05,0,1
10262172,314205702,12-3-2018,12-18-2018,2,346028,20,1,1
10262173,311203840,12-3-2018,12-18-2018,2,345861,20,0,1
10262174,314203770,12-3-2018,12-18-2018,2,345932,38.05,1,1
10262175,311203730,12-3-2018,12-18-2018,2,345857,20,1,1
10262176,314205644,12-3-2018,12-18-2018,2,345978,61.4,0,1
10262177,311205390,12-3-2018,12-18-2018,2,345926,96.9,1,1
10262178,311203860,12-3-2018,12-18-2018,2,345863,22.7,1,1
10262179,311203810,12-3-2018,12-18-2018,2,345859,66.1,0,1
10262180,311203870,12-3-2018,12-18-2018,2,345864,20,0,1
10262181,314205696,12-3-2018,12-18-2018,2,346023,129.05,1,1
10262182,314205658,12-3-2018,12-18-2018,2,345991,177.4,0,1
10262183,314205645,12-3-2018,12-18-2018,2,345979,38.75,1,1
10262184,311204090,12-3-2018,12-18-2018,2,345869,67,0,1
10262185,311204060,12-3-2018,12-18-2018,2,345867,191.1,1,1
10262186,311204070,12-3-2018,12-18-2018,2,345868,33.4,1,1
10262187,314205633,12-3-2018,12-18-2018,2,345968,63.65,0,1
10262188,311204100,12-3-2018,12-18-2018,2,345870,20,1,1
10262189,311204110,12-3-2018,12-18-2018,2,345871,38.05,0,1
10262190,311204160,12-3-2018,12-18-2018,2,345872,22.7,1,1
10262191,314205510,12-3-2018,12-18-2018,2,345941,22.7,0,1
10262192,311204170,12-3-2018,12-18-2018,2,345873,30.7,0,1
10262193,314205683,12-3-2018,12-18-2018,2,346012,20,1,1
10262194,311203830,12-3-2018,12-18-2018,2,345860,20,0,1
10262195,314205617,12-3-2018,12-18-2018,2,345954,40,1,1
10262196,311204280,12-3-2018,12-18-2018,2,345878,30,0,1
10262197,314205663,12-3-2018,12-18-2018,2,345996,66.1,1,1
10262198,314204240,12-3-2018,12-18-2018,2,345933,66.1,0,1
10262199,311204270,12-3-2018,12-18-2018,2,345877,38.75,1,1
10262200,311204290,12-3-2018,12-18-2018,2,345879,20,0,1
10262201,311204271,12-3-2018,12-18-2018,2,346044,25.35,1,1
10262202,511205634,12-3-2018,12-18-2018,2,346039,36.05,0,1
10262203,314205705,12-3-2018,12-18-2018,2,346031,20,1,1
10262204,314205697,12-3-2018,12-18-2018,2,346024,20,0,1
10262205,311204250,12-3-2018,12-18-2018,2,345874,130.8,0,1
10262206,311202250,12-3-2018,12-18-2018,2,345773,36.05,0,1
10262207,311204260,12-3-2018,12-18-2018,2,345875,56.9,1,1
10262208,311204261,12-3-2018,12-18-2018,2,345876,60.25,0,1
10262209,311203920,12-3-2018,12-18-2018,2,345865,20,0,1
10262210,314205647,12-3-2018,12-18-2018,2,345981,75.2,1,1
10262211,314205611,12-3-2018,12-18-2018,2,345949,30,0,1
10262212,314205682,12-3-2018,12-18-2018,2,346011,20,1,1
10262213,311204320,12-3-2018,12-18-2018,2,345881,20,0,1
10262214,311204420,12-3-2018,12-18-2018,2,345882,25.35,0,1
10262215,314205668,12-3-2018,12-18-2018,2,346001,20,1,1
10262216,314205570,12-3-2018,12-18-2018,2,345946,53.5,1,1
10262217,314205652,12-3-2018,12-18-2018,2,345986,33.4,0,1
10262218,314205440,12-3-2018,12-18-2018,2,345936,20,1,1
10262219,411202000,12-3-2018,12-18-2018,2,346036,41.4,1,1
10262220,311204580,12-3-2018,12-18-2018,2,345887,33.4,1,1
10262221,311204590,12-3-2018,12-18-2018,2,345888,20,0,1
10262222,311204630,12-3-2018,12-18-2018,2,345889,20,1,1
10262223,311204650,12-3-2018,12-18-2018,2,345891,38.75,1,1
10262224,311204640,12-3-2018,12-18-2018,2,345890,28.05,1,1
10262225,311204700,12-3-2018,12-18-2018,2,345892,20,0,1
10262226,311204730,12-3-2018,12-18-2018,2,345893,19,1,1
10262227,311204770,12-3-2018,12-18-2018,2,345895,33.4,1,1
10262228,311204780,12-3-2018,12-18-2018,2,345896,20,0,1
10262229,311205290,12-3-2018,12-18-2018,2,345921,38.75,0,1
10262230,311204820,12-3-2018,12-18-2018,2,345898,20,1,1
10262231,314205624,12-3-2018,12-18-2018,2,345961,20,1,1
10262232,314204840,12-3-2018,12-18-2018,2,345934,80.25,1,1
10262233,311204850,12-3-2018,12-18-2018,2,345899,20,0,1
10262234,311204560,12-3-2018,12-18-2018,2,345885,33.4,0,1
10262235,311204860,12-3-2018,12-18-2018,2,345900,20,0,1
10262236,311205100,12-3-2018,12-18-2018,2,345911,20,0,1
10262237,311200000,12-3-2018,12-18-2018,2,345655,117.4,0,1
10262238,311204940,12-3-2018,12-18-2018,2,345901,95.4,0,1
10262239,311205300,12-3-2018,12-18-2018,2,345922,70.1,1,1
10262240,314205650,12-3-2018,12-18-2018,2,345984,38.75,1,1
10262241,311204960,12-3-2018,12-18-2018,2,345902,53.5,0,1
10262242,311204980,12-3-2018,12-18-2018,2,345903,38.75,1,1
10262243,314205671,12-3-2018,12-18-2018,2,346004,36.05,1,1
10262244,314204990,12-3-2018,12-18-2018,2,345935,84.6,1,1
10262245,311205010,12-3-2018,12-18-2018,2,345904,185.6,1,1
10262246,311205030,12-3-2018,12-18-2018,2,345906,73.3,1,1
10262247,314205629,12-3-2018,12-18-2018,2,345966,20,0,1
10262248,311205020,12-3-2018,12-18-2018,2,345905,20,1,1
10262249,211207230,12-3-2018,12-18-2018,2,345644,25.35,0,1
10262250,311205040,12-3-2018,12-18-2018,2,345907,20,0,1
10262251,311205060,12-3-2018,12-18-2018,2,345908,22.7,1,1
10262252,314205649,12-3-2018,12-18-2018,2,345983,20,0,1
10262253,311205090,12-3-2018,12-18-2018,2,345910,50.15,1,1
10262254,311205160,12-3-2018,12-18-2018,2,345913,20,0,1
10262255,311205170,12-3-2018,12-18-2018,2,345914,76.5,1,1
10262256,311205210,12-3-2018,12-18-2018,2,345915,20,0,1
10262257,311201430,12-3-2018,12-18-2018,2,345725,44.1,0,1
10262258,311205230,12-3-2018,12-18-2018,2,345917,20,1,1
10262259,311205240,12-3-2018,12-18-2018,2,345918,33.4,0,1
10262260,311205270,12-3-2018,12-18-2018,2,345919,36.05,1,1
10262261,314205600,12-3-2018,12-18-2018,2,345948,20,0,1
10262262,411200010,12-4-2018,12-19-2018,2,346051,33.4,0,1
10262263,411200060,12-4-2018,12-19-2018,2,346052,35,1,1
10262264,411206624,12-4-2018,12-19-2018,2,346488,25.35,1,1
10262265,411206638,12-4-2018,12-19-2018,2,346496,38.75,0,1
10262266,411200080,12-4-2018,12-19-2018,2,346053,41.4,0,1
10262267,411200090,12-4-2018,12-19-2018,2,346054,36.05,0,1
10262268,411205670,12-4-2018,12-19-2018,2,346357,20,1,1
10262269,411200180,12-4-2018,12-19-2018,2,346055,56.9,1,1
10262270,411206630,12-4-2018,12-19-2018,2,346492,101,1,1
10262271,411200220,12-4-2018,12-19-2018,2,346056,20,0,1
10262272,411200250,12-4-2018,12-19-2018,2,346058,105.1,0,1
10262273,411205790,12-4-2018,12-19-2018,2,346365,25.35,0,1
10262274,411200270,12-4-2018,12-19-2018,2,346060,20,1,1
10262275,411200280,12-4-2018,12-19-2018,2,346061,30.7,0,1
10262276,411200290,12-4-2018,12-19-2018,2,346062,20,1,1
10262277,411205770,12-4-2018,12-19-2018,2,346364,46.75,0,1
10262278,411200310,12-4-2018,12-19-2018,2,346063,20,0,1
10262279,411200325,12-4-2018,12-19-2018,2,346066,20,1,1
10262280,411200321,12-4-2018,12-19-2018,2,346065,20,1,1
10262281,411200311,12-4-2018,12-19-2018,2,346064,20,1,1
10262282,411205880,12-4-2018,12-19-2018,2,346371,33.4,1,1
10262283,411200330,12-4-2018,12-19-2018,2,346067,20,1,1
10262284,411200331,12-4-2018,12-19-2018,2,346068,20,0,1
10262285,411200341,12-4-2018,12-19-2018,2,346070,53.5,1,1
10262286,411200350,12-4-2018,12-19-2018,2,346071,22.7,0,1
10262287,411206680,12-4-2018,12-19-2018,2,346534,25.35,1,1
10262288,411206681,12-4-2018,12-19-2018,2,346535,20,1,1
10262289,411200361,12-4-2018,12-19-2018,2,346072,73.75,0,1
10262290,411200362,12-4-2018,12-19-2018,2,346073,25.35,1,1
10262291,411200370,12-4-2018,12-19-2018,2,346074,20,1,1
10262292,411200550,12-4-2018,12-19-2018,2,346082,28.05,0,1
10262293,411206565,12-4-2018,12-19-2018,2,346438,20,1,1
10262294,411200552,12-4-2018,12-19-2018,2,346083,44.1,0,1
10262295,411200560,12-4-2018,12-19-2018,2,346084,117.4,1,1
10262296,411200570,12-4-2018,12-19-2018,2,346085,20,1,1
10262297,411200340,12-4-2018,12-19-2018,2,346069,28.05,1,1
10262298,411200580,12-4-2018,12-19-2018,2,346086,20,0,1
10262299,411200590,12-4-2018,12-19-2018,2,346087,28.05,1,1
10262300,411205530,12-4-2018,12-19-2018,2,346348,22.7,0,1
10262301,411205680,12-4-2018,12-19-2018,2,346358,33.4,1,1
10262302,411200640,12-4-2018,12-19-2018,2,346088,41.4,1,1
10262303,411200690,12-4-2018,12-19-2018,2,346089,20,0,1
10262304,411200700,12-4-2018,12-19-2018,2,346090,22.7,1,1
10262305,411200710,12-4-2018,12-19-2018,2,346091,33.4,1,1
10262306,411200712,12-4-2018,12-19-2018,2,346093,28.05,0,1
10262307,411200970,12-4-2018,12-19-2018,2,346111,67,1,1
10262308,411200721,12-4-2018,12-19-2018,2,346095,28.05,0,1
10262309,411200720,12-4-2018,12-19-2018,2,346094,53.5,1,1
10262310,411200840,12-4-2018,12-19-2018,2,346109,60.25,1,1
10262311,411200711,12-4-2018,12-19-2018,2,346092,67,1,1
10262312,411200940,12-4-2018,12-19-2018,2,346110,25.35,0,1
10262313,411200980,12-4-2018,12-19-2018,2,346112,28.05,0,1
10262314,411200770,12-4-2018,12-19-2018,2,346102,20,1,1
10262315,411200740,12-4-2018,12-19-2018,2,346097,41.4,1,1
10262316,411200761,12-4-2018,12-19-2018,2,346100,33.4,0,1
10262317,411200750,12-4-2018,12-19-2018,2,346098,20,0,1
10262318,411200760,12-4-2018,12-19-2018,2,346099,38.75,1,1
10262319,411200771,12-4-2018,12-19-2018,2,346103,20,1,1
10262320,411200762,12-4-2018,12-19-2018,2,346101,22.7,0,1
10262321,411200772,12-4-2018,12-19-2018,2,346104,22.7,1,1
10262322,411200784,12-4-2018,12-19-2018,2,346106,67,0,1
10262323,411205610,12-4-2018,12-19-2018,2,346354,46.75,0,1
10262324,411200790,12-4-2018,12-19-2018,2,346107,28.05,1,1
10262325,411206698,12-4-2018,12-19-2018,2,346549,20,1,1
10262326,411201000,12-4-2018,12-19-2018,2,346113,20,1,1
10262327,411200820,12-4-2018,12-19-2018,2,346108,33.4,0,1
10262328,411201010,12-4-2018,12-19-2018,2,346114,33.4,1,1
10262329,411206300,12-4-2018,12-19-2018,2,346402,20,0,1
10262330,411206701,12-4-2018,12-19-2018,2,346552,20,0,1
10262331,411205510,12-4-2018,12-19-2018,2,346346,20,0,1
10262332,411200801,12-4-2018,12-19-2018,2,346596,22.7,1,1
10262333,411201090,12-4-2018,12-19-2018,2,346115,36.05,0,1
10262334,411201110,12-4-2018,12-19-2018,2,346117,20,0,1
10262335,411201100,12-4-2018,12-19-2018,2,346116,20,1,1
10262336,511205711,12-4-2018,12-19-2018,2,346593,63.65,1,1
10262337,411201360,12-4-2018,12-19-2018,2,346122,33.4,0,1
10262338,411201210,12-4-2018,12-19-2018,2,346118,20,0,1
10262339,411206593,12-4-2018,12-19-2018,2,346460,22.7,0,1
10262340,411205870,12-4-2018,12-19-2018,2,346370,30.7,1,1
10262341,411206703,12-4-2018,12-19-2018,2,346554,38.75,0,1
10262342,411206260,12-4-2018,12-19-2018,2,346400,41.4,0,1
10262343,411206564,12-4-2018,12-19-2018,2,346437,20,1,1
10262344,411201230,12-4-2018,12-19-2018,2,346120,46.75,1,1
10262345,411201240,12-4-2018,12-19-2018,2,346121,22.7,0,1
10262346,411201390,12-4-2018,12-19-2018,2,346123,80.5,0,1
10262347,414201394,12-4-2018,12-19-2018,2,346570,50.05,1,1
10262348,411205740,12-4-2018,12-19-2018,2,346361,60.25,1,1
10262349,414201420,12-4-2018,12-19-2018,2,346571,50.05,1,1
10262350,411206587,12-4-2018,12-19-2018,2,346456,25.35,1,1
10262351,411201450,12-4-2018,12-19-2018,2,346124,25.35,1,1
10262352,411200230,12-4-2018,12-19-2018,2,346057,73.75,0,1
10262353,411201520,12-4-2018,12-19-2018,2,346125,20,0,1
10262354,411201530,12-4-2018,12-19-2018,2,346126,117.4,0,1
10262355,411201590,12-4-2018,12-19-2018,2,346127,46.75,0,1
10262356,411201610,12-4-2018,12-19-2018,2,346128,20,1,1
10262357,411201630,12-4-2018,12-19-2018,2,346129,101,0,1
10262358,411201670,12-4-2018,12-19-2018,2,346130,70.4,0,1
10262359,411201690,12-4-2018,12-19-2018,2,346131,36.05,1,1
10262360,411201700,12-4-2018,12-19-2018,2,346132,20,1,1
10262361,411201730,12-4-2018,12-19-2018,2,346134,432.4,0,1
10262362,411206714,12-4-2018,12-19-2018,2,346563,53.5,0,1
10262363,411201740,12-4-2018,12-19-2018,2,346135,120.5,0,1
10262364,411201750,12-4-2018,12-19-2018,2,346136,33.4,1,1
10262365,414201780,12-4-2018,12-19-2018,2,346572,217,0,1
10262366,411206699,12-4-2018,12-19-2018,2,346550,99.55,0,1
10262367,411206595,12-4-2018,12-19-2018,2,346462,20,1,1
10262368,411201800,12-4-2018,12-19-2018,2,346137,84.6,1,1
10262369,411206705,12-4-2018,12-19-2018,2,346556,20,1,1
10262370,414201830,12-4-2018,12-19-2018,2,346573,46.05,0,1
10262371,411201900,12-4-2018,12-19-2018,2,346138,22.7,0,1
10262372,411201910,12-4-2018,12-19-2018,2,346139,88.7,0,1
10262373,411206610,12-4-2018,12-19-2018,2,346475,40,0,1
10262374,411206615,12-4-2018,12-19-2018,2,346479,38.05,0,1
10262375,411206653,12-4-2018,12-19-2018,2,346509,30,1,1
10262376,411201950,12-4-2018,12-19-2018,2,346140,36.8,1,1
10262377,414201970,12-4-2018,12-19-2018,2,346574,75.2,0,1
10262378,411201970,12-4-2018,12-19-2018,2,346141,80.5,1,1
10262379,414202010,12-4-2018,12-19-2018,2,346575,30,0,1
10262380,411206692,12-4-2018,12-19-2018,2,346544,210.2,1,1
10262381,411202020,12-4-2018,12-19-2018,2,346142,25.35,1,1
10262382,411202034,12-4-2018,12-19-2018,2,346143,29.2,1,1
10262383,411202080,12-4-2018,12-19-2018,2,346144,50.15,0,1
10262384,411202090,12-4-2018,12-19-2018,2,346145,20,0,1
10262385,411206548,12-4-2018,12-19-2018,2,346423,25.35,1,1
10262386,411202100,12-4-2018,12-19-2018,2,346146,34.05,1,1
10262387,411202120,12-4-2018,12-19-2018,2,346148,60.45,1,1
10262388,411206710,12-4-2018,12-19-2018,2,346561,49.3,1,1
10262389,411202110,12-4-2018,12-19-2018,2,346147,22.7,0,1
10262390,411205950,12-4-2018,12-19-2018,2,346376,20,0,1
10262391,411206567,12-4-2018,12-19-2018,2,346440,20,0,1
10262392,411202130,12-4-2018,12-19-2018,2,346149,20,0,1
10262393,411202140,12-4-2018,12-19-2018,2,346150,41.4,0,1
10262394,411202170,12-4-2018,12-19-2018,2,346151,28.05,0,1
10262395,411206603,12-4-2018,12-19-2018,2,346470,80.5,1,1
10262396,411202210,12-4-2018,12-19-2018,2,346152,20,0,1
10262397,411202250,12-4-2018,12-19-2018,2,346154,20,0,1
10262398,411202260,12-4-2018,12-19-2018,2,346155,20,0,1
10262399,411202290,12-4-2018,12-19-2018,2,346156,20,0,1
10262400,411202350,12-4-2018,12-19-2018,2,346158,20,0,1
10262401,411202360,12-4-2018,12-19-2018,2,346159,33.4,0,1
10262402,411202370,12-4-2018,12-19-2018,2,346160,77.15,1,1
10262403,511205922,12-4-2018,12-19-2018,2,346594,40,1,1
10262404,411202330,12-4-2018,12-19-2018,2,346157,46.75,1,1
10262405,411205860,12-4-2018,12-19-2018,2,346369,22.7,0,1
10262406,411202380,12-4-2018,12-19-2018,2,346161,30.7,1,1
10262407,411202390,12-4-2018,12-19-2018,2,346162,44.1,0,1
10262408,411202450,12-4-2018,12-19-2018,2,346165,33.4,1,1
10262409,411203220,12-4-2018,12-19-2018,2,346205,20,1,1
10262410,411203050,12-4-2018,12-19-2018,2,346195,20,1,1
10262411,411203210,12-4-2018,12-19-2018,2,346204,20,0,1
10262412,411206150,12-4-2018,12-19-2018,2,346391,20,1,1
10262413,411203030,12-4-2018,12-19-2018,2,346194,30.7,1,1
10262414,411203120,12-4-2018,12-19-2018,2,346198,20,0,1
10262415,411202430,12-4-2018,12-19-2018,2,346164,20,1,1
10262416,411203200,12-4-2018,12-19-2018,2,346203,20,0,1
10262417,411202481,12-4-2018,12-19-2018,2,346167,20,0,1
10262418,411206350,12-4-2018,12-19-2018,2,346407,20,0,1
10262419,411202480,12-4-2018,12-19-2018,2,346166,22.7,0,1
10262420,311202600,12-4-2018,12-19-2018,2,346048,22.7,1,1
10262421,411202530,12-4-2018,12-19-2018,2,346169,60.25,1,1
10262422,411202560,12-4-2018,12-19-2018,2,346170,41.4,0,1
10262423,411200251,12-4-2018,12-19-2018,2,346059,38.75,0,1
10262424,411202580,12-4-2018,12-19-2018,2,346171,56.9,0,1
10262425,411202610,12-4-2018,12-19-2018,2,346172,44.1,1,1
10262426,411202630,12-4-2018,12-19-2018,2,346174,20,1,1
10262427,411202660,12-4-2018,12-19-2018,2,346175,28.05,1,1
10262428,411202690,12-4-2018,12-19-2018,2,346176,46.75,1,1
10262429,411202700,12-4-2018,12-19-2018,2,346177,80.5,1,1
10262430,411202710,12-4-2018,12-19-2018,2,346178,63.65,1,1
10262431,411202870,12-4-2018,12-19-2018,2,346187,38.75,0,1
10262432,411202720,12-4-2018,12-19-2018,2,346179,22.7,1,1
10262433,411202741,12-4-2018,12-19-2018,2,346181,22.7,1,1
10262434,411202730,12-4-2018,12-19-2018,2,346180,25.35,0,1
10262435,411206616,12-4-2018,12-19-2018,2,346480,20,1,1
10262436,411206658,12-4-2018,12-19-2018,2,346513,22.7,1,1
10262437,411202920,12-4-2018,12-19-2018,2,346190,22.7,1,1
10262438,411202790,12-4-2018,12-19-2018,2,346183,50.15,1,1
10262439,411202751,12-4-2018,12-19-2018,2,346182,33.4,1,1
10262440,411202970,12-4-2018,12-19-2018,2,346191,20,1,1
10262441,411202801,12-4-2018,12-19-2018,2,346184,20,0,1
10262442,411206679,12-4-2018,12-19-2018,2,346533,22.7,1,1
10262443,411206664,12-4-2018,12-19-2018,2,346519,20,0,1
10262444,611202577,12-4-2018,12-19-2018,2,346595,20,1,1
10262445,411206599,12-4-2018,12-19-2018,2,346466,46.75,1,1
10262446,411206674,12-4-2018,12-19-2018,2,346528,20,0,1
10262447,411206686,12-4-2018,12-19-2018,2,346538,20,1,1
10262448,411202830,12-4-2018,12-19-2018,2,346186,38.75,1,1
10262449,411206689,12-4-2018,12-19-2018,2,346541,20,1,1
10262450,411202810,12-4-2018,12-19-2018,2,346185,20,1,1
10262451,411206668,12-4-2018,12-19-2018,2,346523,20,1,1
10262452,411202880,12-4-2018,12-19-2018,2,346188,41.4,1,1
10262453,411206552,12-4-2018,12-19-2018,2,346426,20,1,1
10262454,411202990,12-4-2018,12-19-2018,2,346192,20,1,1
10262455,411206639,12-4-2018,12-19-2018,2,346497,38.75,0,1
10262456,411203170,12-4-2018,12-19-2018,2,346201,20,1,1
10262457,411206675,12-4-2018,12-19-2018,2,346529,20,0,1
10262458,411206659,12-4-2018,12-19-2018,2,346514,20,0,1
10262459,411206588,12-4-2018,12-19-2018,2,346457,44.1,1,1
10262460,411203150,12-4-2018,12-19-2018,2,346199,20,1,1
10262461,411203291,12-4-2018,12-19-2018,2,346210,67,1,1
10262462,411203160,12-4-2018,12-19-2018,2,346200,22.7,1,1
10262463,411203180,12-4-2018,12-19-2018,2,346202,20,0,1
10262464,411206676,12-4-2018,12-19-2018,2,346530,20,1,1
10262465,411206702,12-4-2018,12-19-2018,2,346553,41.4,1,1
10262466,411206577,12-4-2018,12-19-2018,2,346448,63.65,0,1
10262467,411203070,12-4-2018,12-19-2018,2,346196,36.05,1,1
10262468,414203250,12-4-2018,12-19-2018,2,346576,34.05,0,1
10262469,413203330,12-4-2018,12-19-2018,2,346569,22.7,0,1
10262470,411206240,12-4-2018,12-19-2018,2,346398,20,1,1
10262471,411206574,12-4-2018,12-19-2018,2,346446,38.75,0,1
10262472,411203251,12-4-2018,12-19-2018,2,346206,20,1,1
10262473,411205750,12-4-2018,12-19-2018,2,346362,22.7,1,1
10262474,411203320,12-4-2018,12-19-2018,2,346212,33.4,1,1
10262475,411203380,12-4-2018,12-19-2018,2,346213,20,1,1
10262476,411203280,12-4-2018,12-19-2018,2,346209,56.9,1,1
10262477,411203952,12-4-2018,12-19-2018,2,346235,33.4,1,1
10262478,411203880,12-4-2018,12-19-2018,2,346225,24.1,1,1
10262479,411203260,12-4-2018,12-19-2018,2,346207,20,0,1
10262480,411203270,12-4-2018,12-19-2018,2,346208,36.05,1,1
10262481,411203960,12-4-2018,12-19-2018,2,346238,20,1,1
10262482,411203410,12-4-2018,12-19-2018,2,346214,41.4,0,1
10262483,411206562,12-4-2018,12-19-2018,2,346435,20,1,1
10262484,411203954,12-4-2018,12-19-2018,2,346236,20,0,1
10262485,411206643,12-4-2018,12-19-2018,2,346500,20,0,1
